ID, STARTLOCATION,STARTREGION,AGGREGATEDTYPE,MONEYEARNED,DISTANCE,startDayOfWeek,CHARITYNAME,EMISSIONSSAVED,STARTTIME
13111,"Edinburgh","Scotland","Bike","0.46",8,"SATURDAY","Die Arche",806.3010224089863,18
17533,"Winchester","England","Run","0.35",7,"MONDAY","Tafel Deutschland",752.304,17
498,"Leeds","England","Run","0.14",3,"TUESDAY","Viva con Agua",318.3530480895646,14
2964,"Leicester","England","Run","0.02",0,"SUNDAY","Tafel Deutschland",52.44496426163086,5
11539,"Derby","England","Bike","0.28",5,"SUNDAY","Viva con Agua",494.50721290949207,6
4754,"York","England","Run","0.20",4,"SATURDAY","Tafel Deutschland",412.0745996052988,20
511,"Leeds","England","Run","0.14",3,"FRIDAY","Viva con Agua",313.0229893723963,13
11574,"Derby","England","Bike","0.28",5,"FRIDAY","Viva con Agua",507.43335757534123,4
2994,"Bradford","England","Run","0.02",0,"WEDNESDAY","Tafel Deutschland",35.763923240033876,10
13137,"Glasgow","Scotland","Run","1.00",8,"SUNDAY","Deutsche Sporthilfe",877.5636201193521,16
4816,"Birmingham","England","Run","0.19",4,"WEDNESDAY","Die Arche",391.4885428757789,14
515,"Stoke-on-Trent","England","Run","0.17",3,"MONDAY","Viva con Agua",354.186567929877,5
11591,"Bradford","England","Run","0.28",5,"SATURDAY","Tafel Deutschland",501.1861906026655,21
3039,"Liverpool","England","Run","0.01",0,"WEDNESDAY","Die Arche",27.53068131118433,7
4819,"Southampton","England","Run","0.20",4,"SUNDAY","Die Arche",440.6679630529939,16
13139,"Armagh","North Ireland","Run","0.26",4,"SATURDAY","Die Arche",452.5958171191661,6
11592,"Bradford","England","Bike","0.28",5,"SUNDAY","Tafel Deutschland",512.8297641009062,7
561,"City of London","England","Run","0.14",3,"WEDNESDAY","Viva con Agua",309.46448499087535,10
3114,"Sheffield","England","Run","0.02",0,"TUESDAY","Tafel Deutschland",48.169531798281675,10
4820,"Southampton","England","Run","0.20",4,"MONDAY","Tafel Deutschland",412.20385915708994,14
11597,"Bradford","England","Bike","0.29",5,"MONDAY","Die Arche",525.9714178815237,6
566,"City of London","England","Run","0.16",3,"FRIDAY","Viva con Agua",345.2297918640568,14
3259,"Lichfield","England","Run","0.02",0,"TUESDAY","Die Arche",44.62172531349479,19
14178,"Glasgow","Scotland","Run","0.22",4,"TUESDAY","Die Arche",465.86364006613667,6
4828,"Sheffield","England","Run","0.19",4,"TUESDAY","Tafel Deutschland",395.51979715581723,15
11635,"Derby","England","Bike","0.28",5,"MONDAY","Die Arche",488.94522819428056,4
573,"Leeds","England","Run","0.13",3,"FRIDAY","Viva con Agua",262.8220397032285,11
3267,"Portsmouth","England","Run","0.02",0,"TUESDAY","Die Arche",44.728089235251105,5
4836,"Bradford","England","Run","0.17",4,"TUESDAY","Tafel Deutschland",369.3858194852859,15
3427,"City of London","England","Run","0.01",0,"SUNDAY","Die Arche",21.923957866495893,7
11641,"Derby","England","Bike","0.28",5,"THURSDAY","Tafel Deutschland",500.9246758786345,4
14212,"Glasgow","Scotland","Run","0.20",4,"WEDNESDAY","Die Arche",451.4830721733092,5
599,"City of London","England","Run","0.14",3,"THURSDAY","Viva con Agua",297.90862452651317,10
4838,"Bradford","England","Run","0.20",4,"SATURDAY","Tafel Deutschland",435.7264257572995,17
3462,"Plymouth","England","Run","0.02",0,"TUESDAY","Die Arche",47.98503346608465,17
11645,"Wakefield","England","Run","0.30",5,"MONDAY","Viva con Agua",535.4177662203376,17
600,"City of London","England","Run","0.16",3,"FRIDAY","Viva con Agua",332.0081389549708,10
4839,"Bradford","England","Run","0.20",4,"SATURDAY","Tafel Deutschland",420.9313239601203,17
14585,"Glasgow","Scotland","Run","0.22",4,"TUESDAY","Viva con Agua",468.1690311204399,5
3492,"City of London","England","Run","0.72",15,"SUNDAY","Die Arche",1525.5555054292288,12
11659,"Derby","England","Bike","0.27",5,"THURSDAY","Die Arche",480.5029803903047,5
4854,"Liverpool","England","Run","0.20",4,"TUESDAY","Die Arche",451.4982292385132,12
601,"City of London","England","Run","0.14",3,"MONDAY","Viva con Agua",290.50395826437034,10
3496,"Sheffield","England","Run","0.02",0,"WEDNESDAY","Tafel Deutschland",32.93605489994759,10
11680,"Derby","England","Bike","0.28",5,"THURSDAY","Die Arche",492.96019753941187,4
17534,"Winchester","England","Run","0.35",7,"TUESDAY","Tafel Deutschland",748.734,17
14598,"Glasgow","Scotland","Run","0.23",5,"TUESDAY","Viva con Agua",484.5004944164172,5
4869,"Bradford","England","Run","0.17",4,"MONDAY","Tafel Deutschland",373.5820368392339,15
606,"City of London","England","Run","0.13",3,"SUNDAY","Viva con Agua",272.0042632417702,19
3497,"Sheffield","England","Run","0.02",0,"WEDNESDAY","Die Arche",45.02124442805232,10
11712,"Sheffield","England","Bike","0.29",5,"WEDNESDAY","Viva con Agua",526.9843747775263,14
4902,"Bath","England","Run","0.22",4,"THURSDAY","Die Arche",472.25953904996925,7
610,"City of London","England","Run","0.14",3,"SUNDAY","Viva con Agua",284.9490131874253,8
3553,"York","England","Run","0.01",0,"TUESDAY","Die Arche",12.428399071337196,16
11717,"Sheffield","England","Bike","0.30",5,"WEDNESDAY","Viva con Agua",544.2300530987109,14
17535,"Winchester","England","Run","0.35",7,"WEDNESDAY","Tafel Deutschland",751.401,17
14652,"Glasgow","Scotland","Run","0.23",5,"FRIDAY","Viva con Agua",501.5597792227826,14
4927,"City of London","England","Run","0.20",4,"MONDAY","Die Arche",412.8933046292423,15
3556,"Plymouth","England","Run","0.02",0,"TUESDAY","Tafel Deutschland",46.52278821232108,16
635,"City of London","England","Run","0.14",3,"SUNDAY","Viva con Agua",283.5646727952633,17
11718,"Sheffield","England","Bike","0.30",5,"WEDNESDAY","Viva con Agua",540.443979489437,15
4934,"City of London","England","Run","0.19",4,"FRIDAY","Tafel Deutschland",408.5465534406786,18
15008,"Glasgow","Scotland","Bike","0.25",5,"MONDAY","Die Arche",517.7759617988924,15
3575,"Bradford","England","Run","0.01",0,"WEDNESDAY",,28.742272767274315,7
17536,"Winchester","England","Run","0.35",7,"THURSDAY","Tafel Deutschland",753.9,17
11727,"Sheffield","England","Bike","0.33",5,"SATURDAY","Viva con Agua",574.4296725278147,6
636,"City of London","England","Run","0.13",3,"SUNDAY","Viva con Agua",280.34913861394006,18
4936,"City of London","England","Run","0.19",4,"SUNDAY","Tafel Deutschland",401.2647264676106,18
3579,"Wolverhampton","England","Run","0.02",0,"TUESDAY","Die Arche",39.25056498522777,10
11751,"Bradford","England","Run","0.29",5,"SATURDAY","Tafel Deutschland",516.6455542191862,14
637,"City of London","England","Run","0.17",3,"SUNDAY","Viva con Agua",348.1082088950519,11
4948,"Wolverhampton","England","Run","0.22",4,"FRIDAY","Die Arche",471.40331041862856,16
15059,"Glasgow","Scotland","Run","0.20",4,"TUESDAY","Die Arche",425.23749102552057,6
17537,"Winchester","England","Run","0.35",7,"FRIDAY","Die Arche",751.7685,17
3582,"Newcastle upon Tyne","England","Run","0.01",0,"TUESDAY",,26.84684447594767,20
11767,"Leicester","England","Run","0.32",5,"FRIDAY","Viva con Agua",555.075083268988,15
644,"Birmingham","England","Run","0.16",3,"SUNDAY","Viva con Agua",333.2384800709599,14
4983,"Birmingham","England","Run","0.22",4,"MONDAY","Die Arche",453.5373913637723,15
3626,"Birmingham","England","Run","0.02",0,"WEDNESDAY","Tafel Deutschland",0,10
11781,"Brighton and Hove","England","Bike","0.28",5,"SATURDAY","Die Arche",490.14664537280066,15
652,"Leeds","England","Run","0.17",3,"THURSDAY","Viva con Agua",360.4485644946474,19
15105,"Londonderry","North Ireland","Bike","0.17",4,"TUESDAY","Tafel Deutschland",379.0695237406656,17
4984,"Wells","England","Run","0.22",4,"WEDNESDAY","Die Arche",468.3813773492161,15
17555,"Bradford","England","Run","0.36",7,"TUESDAY","Die Arche",769.251,5
3682,"Kingston upon Hull","England","Run","0.85",17,"FRIDAY","Die Arche",1808.0279110260528,15
11789,"Derby","England","Run","0.28",5,"MONDAY","Tafel Deutschland",501.5705932997837,16
653,"Leeds","England","Run","0.14",3,"SATURDAY","Viva con Agua",315.8757565686918,19
5017,"City of London","England","Run","0.20",4,"SATURDAY","Tafel Deutschland",415.3054092474552,9
15140,"Edinburgh","Scotland","Bike","0.27",5,"WEDNESDAY","Viva con Agua",576.4504055974623,15
11790,"Derby","England","Bike","0.30",5,"FRIDAY","Tafel Deutschland",538.2528571547832,5
3757,"Plymouth","England","Run","0.02",0,"THURSDAY","Die Arche",52.069838068889226,18
676,"Leeds","England","Run","0.17",3,"MONDAY","Viva con Agua",366.40779489606285,17
5019,"Newcastle upon Tyne","England","Run","0.22",4,"SUNDAY","Tafel Deutschland",454.8245512943107,16
17581,"Leeds","England","Run","0.33",7,"THURSDAY","Viva con Agua",693.2415,16
11792,"Derby","England","Bike","0.28",5,"SUNDAY","Tafel Deutschland",514.1270258465543,9
3827,"Bradford","England","Run","0.01",0,"THURSDAY","Tafel Deutschland",24.53387858607759,17
711,"Brighton and Hove","England","Run","0.13",3,"THURSDAY","Viva con Agua",273.15998262321165,13
5020,"Newcastle upon Tyne","England","Run","0.20",4,"THURSDAY","Die Arche",431.3328460012173,17
15175,"Dundee","Scotland","Run","0.26",5,"THURSDAY","Tafel Deutschland",542.283410959021,5
11793,"Derby","England","Bike","0.29",5,"MONDAY","Tafel Deutschland",530.1087723769965,8
17584,"Winchester","England","Run","0.35",7,"MONDAY","Tafel Deutschland",750.036,17
3829,"Bradford","England","Run","0.02",0,"THURSDAY","Tafel Deutschland",31.779612431702812,18
731,"Leeds","England","Run","0.14",3,"WEDNESDAY","Viva con Agua",292.2983795234423,5
5032,"Carlisle","England","Run","0.20",4,"SATURDAY","Tafel Deutschland",446.3947188123536,17
11801,"Wakefield","England","Run","0.28",5,"THURSDAY","Tafel Deutschland",491.18637521584503,5
15177,"Glasgow","Scotland","Run","0.20",4,"THURSDAY","Die Arche",428.6409127283259,5
3837,"Bristol","England","Run","0.02",0,"MONDAY","Tafel Deutschland",45.80962542087018,16
5051,"Sheffield","England","Run","0.19",4,"FRIDAY","Tafel Deutschland",399.50658375661067,18
734,"Leeds","England","Run","0.13",3,"FRIDAY","Viva con Agua",274.1731205085327,17
17585,"Winchester","England","Run","0.35",7,"TUESDAY","Tafel Deutschland",746.0355,17
11814,"Newcastle upon Tyne","England","Run","0.29",5,"SUNDAY","Viva con Agua",519.8830228091981,11
3855,"Bradford","England","Run","0.02",0,"THURSDAY","Tafel Deutschland",38.41405542700073,13
5086,"Birmingham","England","Run","0.22",4,"FRIDAY",,453.0115605031416,16
15205,"Glasgow","Scotland","Run","0.22",4,"THURSDAY","Die Arche",454.40840448839305,13
750,"Bradford","England","Run","0.16",3,"SATURDAY","Viva con Agua",336.260866970941,8
11858,"Leeds","England","Run","0.32",5,"THURSDAY","Viva con Agua",558.2450825054588,18
3878,"Plymouth","England","Run","0.01",0,"THURSDAY","Tafel Deutschland",11.881551377736255,19
5104,"Newcastle upon Tyne","England","Run","0.20",4,"SUNDAY","Die Arche",450.5944955946394,16
17586,"Winchester","England","Run","0.35",7,"WEDNESDAY","Tafel Deutschland",752.2515,16
765,"Leeds","England","Run","0.16",3,"SUNDAY","Viva con Agua",333.6113265280505,17
11927,"Bradford","England","Run","0.28",5,"SATURDAY","Tafel Deutschland",491.396484445169,17
4099,"Bristol","England","Run","0.02",0,"SUNDAY","Die Arche",39.4227125317022,13
15224,"Glasgow","Scotland","Run","0.61",4,"FRIDAY","Die Arche",434.07496839023855,5
5107,"Lincoln","England","Run","0.20",4,"FRIDAY","Tafel Deutschland",0,17
11967,"Bradford","England","Bike","0.30",5,"SATURDAY","Die Arche",537.324538869273,15
785,"Birmingham","England","Run","0.14",3,"WEDNESDAY","Viva con Agua",320.97722815402864,10
17588,"Winchester","England","Run","0.35",7,"THURSDAY","Tafel Deutschland",755.3385,16
4114,"Bristol","England","Run","0.02",0,"THURSDAY","Die Arche",48.336411120383,12
5174,"Leeds","England","Run","0.19",4,"FRIDAY","Die Arche",408.5604547519117,4
11998,"City of London","England","Run","0.28",5,"THURSDAY","Viva con Agua",484.6921255676075,13
792,"City of London","England","Run","0.14",3,"WEDNESDAY","Viva con Agua",314.93758067200844,17
15226,"Dundee","Scotland","Run","0.81",5,"FRIDAY","Die Arche",567.9472105861772,5
4193,"Liverpool","England","Run","0.01",0,"THURSDAY","Tafel Deutschland",22.249012093099466,17
5176,"City of London","England","Run","0.20",4,"FRIDAY","Tafel Deutschland",449.1467906885382,5
12025,"Bradford","England","Run","0.28",5,"SUNDAY","Viva con Agua",492.74208106665577,15
17618,"Lincoln","England","Run","0.41",8,"MONDAY","Viva con Agua",872.2455,8
4281,"Liverpool","England","Run","0.02",0,"THURSDAY","Die Arche",45.70561552750924,15
5202,"Leeds","England","Run","0.17",4,"FRIDAY","Die Arche",369.10272409830765,8
15260,"Belfast","North Ireland","Run","0.71",5,"FRIDAY","Tafel Deutschland",506.6100952575137,16
12026,"Bradford","England","Run","0.28",5,"FRIDAY","Die Arche",497.23445912934216,15
800,"City of London","England","Run","0.14",3,"FRIDAY","Viva con Agua",301.3972994883176,10
4294,"Oxford","England","Run","0.02",0,"WEDNESDAY","Die Arche",32.94382455848791,17
5212,"Sheffield","England","Run","0.17",4,"SATURDAY","Tafel Deutschland",377.4568350924994,5
17619,"Lincoln","England","Run","0.41",8,"TUESDAY","Viva con Agua",872.7495,8
12028,"Manchester","England","Bike","0.32",5,"MONDAY","Tafel Deutschland",565.5381313471519,10
816,"Leeds","England","Run","0.14",3,"SATURDAY","Viva con Agua",298.39738130165756,14
4347,"City of London","England","Run","0.01",0,"THURSDAY","Tafel Deutschland",13.29709867527874,13
15273,"Stirling","Scotland","Run","0.75",4,"SATURDAY","Viva con Agua",396.1649745760132,7
5218,"Sheffield","England","Run","0.20",4,"SUNDAY","Die Arche",442.937584600238,6
12041,"Wakefield","England","Run","0.53",5,"SATURDAY",,554.0979007088605,6
825,"Chester","England","Run","0.17",3,"MONDAY","Viva con Agua",367.37140635729065,10
17620,"Lincoln","England","Run","0.41",8,"WEDNESDAY","Viva con Agua",872.34,7
4418,"Plymouth","England","Run","0.02",0,"WEDNESDAY","Tafel Deutschland",43.32297545244195,13
5246,"Southampton","England","Run","0.19",4,"WEDNESDAY","Tafel Deutschland",396.4788418850858,11
12066,"Southampton","England","Run","0.54",5,"SATURDAY","Deutsche Sporthilfe",569.21416402451,14
832,"Bristol","England","Run","0.16",3,"WEDNESDAY","Viva con Agua",331.2991740701845,10
15292,"Belfast","North Ireland","Run","0.84",4,"SATURDAY",,446.97478032810227,16
4440,"City of London","England","Run","0.02",0,"THURSDAY",,42.5851624464685,16
12095,"Manchester","England","Bike","0.33",5,"SUNDAY","Tafel Deutschland",573.5059361479999,7
5259,"Nottingham","England","Run","0.17",4,"SUNDAY","Tafel Deutschland",377.65683353180685,18
17621,"Lincoln","England","Run","0.40",8,"TUESDAY","Tafel Deutschland",871.185,7
837,"Newcastle upon Tyne","England","Run","0.14",3,"SATURDAY","Viva con Agua",303.08736580738304,9
4449,"Leeds","England","Run","0.02",0,"THURSDAY","Tafel Deutschland",48.786316036238055,20
15296,"Glasgow","Scotland","Run","0.84",4,"SUNDAY","Die Arche",445.3085606269379,6
12096,"Liverpool","England","Bike","0.52",5,"SUNDAY","Deutsche Sporthilfe",542.5009466507571,6
5384,"Portsmouth","England","Run","0.17",4,"SATURDAY",,379.6990045813522,5
839,"Newcastle upon Tyne","England","Run","0.16",3,"MONDAY","Viva con Agua",335.2365478995355,5
4459,"Wolverhampton","England","Run","0.01",0,"TUESDAY",,21.207610963592963,12
17624,"Lincoln","England","Run","0.40",8,"TUESDAY","Die Arche",870.7335000000002,8
12099,"Bradford","England","Run","0.55",5,"SUNDAY","Deutsche Sporthilfe",483.0535751868691,7
5502,"Brighton and Hove","England","Run","0.17",4,"FRIDAY","Tafel Deutschland",380.94662380687714,9
844,"Portsmouth","England","Run","0.14",3,"FRIDAY","Viva con Agua",286.1208974644979,8
4557,"Bristol","England","Run","0.02",0,"MONDAY","Tafel Deutschland",43.33457429032925,12
15299,"Newport","Wales","Bike","0.65",4,"SUNDAY","Die Arche",451.779400470776,7
12139,"Birmingham","England","Bike","0.28",5,"SUNDAY","Viva con Agua",494.93564333117524,10
5518,"Wakefield","England","Run","0.20",4,"SUNDAY","Tafel Deutschland",412.2996550657516,12
853,"Portsmouth","England","Run","0.16",3,"MONDAY","Viva con Agua",342.35210462540226,8
4576,"Bradford","England","Run","0.01",0,"WEDNESDAY","Tafel Deutschland",30.73769246113985,14
17636,"Manchester","England","Run","0.33",7,"MONDAY","Tafel Deutschland",682.7205,15
12197,"Birmingham","England","Run","0.29",5,"TUESDAY","Die Arche",523.6103080874078,9
15315,"Aberdeen","Scotland","Run","0.78",5,"SUNDAY","Tafel Deutschland",547.806794019641,9
5520,"Lancaster","England","Run","0.20",4,"FRIDAY","Die Arche",426.07766009146445,18
862,"Portsmouth","England","Run","0.14",3,"THURSDAY","Viva con Agua",302.772624556691,8
4593,"Bradford","England","Run","0.01",0,"SATURDAY","Tafel Deutschland",27.770474232511962,17
12214,"Birmingham","England","Run","0.28",5,"MONDAY","Viva con Agua",482.55202693738175,14
5522,"Lancaster","England","Run","0.19",4,"SUNDAY","Die Arche",399.3087842945347,6
4596,"Bradford","England","Run","0.01",0,"MONDAY","Tafel Deutschland",29.931184010049986,11
897,"Wolverhampton","England","Run","0.14",3,"MONDAY","Viva con Agua",310.96549199710245,12
15320,"Glasgow","Scotland","Run","0.63",4,"SUNDAY","Die Arche",442.4924837995202,10
12234,"Birmingham","England","Bike","0.28",5,"SATURDAY","Die Arche",481.9717237944135,20
4599,"Bradford","England","Run","0.01",0,"WEDNESDAY","Tafel Deutschland",24.41924176932549,15
5579,"Bradford","England","Run","0.22",4,"SUNDAY","Die Arche",470.55258044590914,23
902,"Portsmouth","England","Run","0.14",3,"WEDNESDAY","Viva con Agua",299.89193896916987,14
12251,"Bradford","England","Run","0.30",5,"SUNDAY","Viva con Agua",545.7175426240079,17
5691,"City of London","England","Run","0.20",4,"FRIDAY","Tafel Deutschland",417.96790198665207,15
4668,"Liverpool","England","Run","0.01",0,"TUESDAY","Die Arche",21.77744849894259,12
15323,"Dundee","Scotland","Run","0.75",5,"SUNDAY","Viva con Agua",527.6528067837799,11
904,"Portsmouth","England","Run","0.16",3,"WEDNESDAY","Viva con Agua",335.3978705856987,18
12293,"Bradford","England","Run","0.27",5,"FRIDAY","Viva con Agua",472.78886884544477,5
5701,"Manchester","England","Run","0.20",4,"MONDAY","Tafel Deutschland",432.8435118835584,8
4691,"Oxford","England","Run","0.02",0,"MONDAY","Tafel Deutschland",46.14756154522976,14
905,"Wolverhampton","England","Run","0.14",3,"THURSDAY","Viva con Agua",286.67172420722886,13
12313,"Manchester","England","Bike","0.28",5,"MONDAY","Viva con Agua",516.2173544929267,18
15327,"Aberdeen","Scotland","Run","0.64",4,"SUNDAY","Viva con Agua",444.52737319891645,12
4738,"City of London","England","Run","0.02",0,"SUNDAY","Die Arche",48.38768494592015,17
5709,"Leicester","England","Run","0.22",4,"MONDAY","Tafel Deutschland",466.8629125337264,15
906,"Portsmouth","England","Run","0.14",3,"FRIDAY","Viva con Agua",290.11224139961627,7
12361,"Liverpool","England","Bike","0.48",5,"SATURDAY","Tafel Deutschland",515.7258488530142,13
5713,"Hereford","England","Run","0.20",4,"SUNDAY","Die Arche",446.5546321801371,12
4757,"City of London","England","Run","0.02",0,"SUNDAY","Tafel Deutschland",52.204111073435406,16
